id,period,timestamp,minute,second,possession,duration,match_id,play_pattern_id,play_pattern_name,team_name,player_id,player_name,position_id,position_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,ps,x,y,outcome_name,shot_statsbomb_xg,technique_id,technique_name,shot_first_time,end_z,shot_key_pass_id
a446476e-a091-441b-bab5-fa812a3c1928,1,02:02.4,2,2,5,0.338598,3857254,7,From Goal Kick,Tunisia,23910,Youssef Msakni,21,Left Wing,101.1,47.5,40,Right Foot,87,Open Play,FALSE,92.6,52,notgoal,0.023819994,93,Normal,,,a5f9e2ed-7002-40e8-ba89-26eab7d7efc5
e6b6a9b1-6174-4c55-98b7-dd219e256299,1,04:10.7,4,10,13,0.105592,3857254,1,Regular Play,Tunisia,16352,Issam Jebali,23,Center Forward,114.6,53.3,38,Left Foot,87,Open Play,FALSE,114,54.8,notgoal,0.014059674,93,Normal,,,
5fa62889-7bd9-4f7b-9cb7-25a9f9ef23a3,1,10:46.7,10,46,23,0.136106,3857254,4,From Throw In,Tunisia,9236,Mohamed Dräger,7,Right Wing Back,98.1,43.9,40,Right Foot,87,Open Play,FALSE,93.4,44.5,notgoal,0.033114884,93,Normal,,,6ae7f5bd-fa1f-4dd9-a83e-24c3d6c6dc2c
daf7895c-4773-422c-b364-0fc3183fc4db,1,11:47.9,11,47,24,0.970357,3857254,2,From Corner,Tunisia,23910,Youssef Msakni,21,Left Wing,120,43.4,37,Head,87,Open Play,FALSE,114.7,29.6,notgoal,0.04366076,93,Normal,,3.8,4035d977-75ca-46a8-b5e6-b0833acc6618
f6036172-da37-4ef4-999a-a59d0019c46f,1,22:05.6,22,5,43,0.013816,3857254,2,From Corner,Denmark,6302,Kasper Dolberg,24,Left Center Forward,116,33.8,40,Right Foot,87,Open Play,FALSE,115.3,32.5,notgoal,0.124032564,95,Volley,TRUE,,56f3db11-7a43-42aa-a26f-202789c7a39b
61f328ff-e516-46e2-bfce-83209f4640e4,1,22:09.1,22,9,43,0.956656,3857254,2,From Corner,Denmark,8247,Joachim Andersen,3,Right Center Back,119.3,36.5,38,Left Foot,87,Open Play,FALSE,99.7,30.3,notgoal,0.02765422,91,Half Volley,TRUE,2,
e44ce9a4-4f70-4bf8-8499-89e0608a1f68,1,32:58.2,32,58,66,1.098524,3857254,2,From Corner,Denmark,3570,Pierre-Emile Højbjerg,13,Right Center Midfield,117.8,38.9,40,Right Foot,87,Open Play,FALSE,95.4,19,notgoal,0.008709067,93,Normal,,1,e2a1b1dc-a6eb-488b-8503-ea2a3e1b420c
d9c9a2e4-f4e8-4b2d-b5d9-ae487ede5201,1,38:12.8,38,12,78,0.308007,3857254,2,From Corner,Tunisia,5651,Yassine Meriah,4,Center Back,112.2,48.5,40,Right Foot,87,Open Play,FALSE,111.4,49.3,notgoal,0.046073906,91,Half Volley,TRUE,,e4b6ac8c-3d97-4f91-969d-12184fec64d6
1118da75-05bf-4ca8-85d2-b28ce8729f7a,1,38:14.4,38,14,78,0.457712,3857254,2,From Corner,Tunisia,44955,Aïssa Bilal Laïdouni,11,Left Defensive Midfield,120,44.7,40,Right Foot,87,Open Play,FALSE,115,52.2,notgoal,0.06712157,93,Normal,TRUE,3.9,
3ba8e6e0-bfe7-40a6-9c32-5096dc33762b,1,42:00.2,42,0,86,0.240168,3857254,4,From Throw In,Tunisia,16352,Issam Jebali,23,Center Forward,114.6,43.4,40,Right Foot,87,Open Play,FALSE,112,44.9,notgoal,0.4656446,92,Lob,,0.9,e08991c1-94e0-433c-a344-ea2a97667dbf
522fa49f-89cf-41ef-a6d0-d47895410690,1,42:47.6,42,47,87,1.034336,3857254,2,From Corner,Tunisia,3767,Ellyes Joris Skhiri,9,Right Defensive Midfield,120,39.9,38,Left Foot,87,Open Play,FALSE,99.8,40.9,notgoal,0.059586592,91,Half Volley,TRUE,4,
1b494a0d-1357-4676-b7ae-deb3d182079e,2,00:12.0,45,11,100,0.033796,3857254,9,From Kick Off,Tunisia,16352,Issam Jebali,23,Center Forward,112.6,44.6,37,Head,87,Open Play,FALSE,112.1,47.5,notgoal,0.11338296,93,Normal,,,6d1a05e3-7936-4433-a9df-ebaeb845acc7
bdb5c9fd-eba3-4835-b67b-ffe09d8ac26f,2,00:46.0,45,45,101,0.582704,3857254,2,From Corner,Tunisia,23910,Youssef Msakni,21,Left Wing,120,45.8,40,Right Foot,87,Open Play,FALSE,114.7,48.7,notgoal,0.07208876,95,Volley,TRUE,0.2,5253bc8a-c3c2-450d-8462-5cbd48d55b77
1cad59c4-1b97-4a22-8523-45b7326946cb,2,05:58.0,50,57,108,0.32378,3857254,2,From Corner,Tunisia,9236,Mohamed Dräger,7,Right Wing Back,100,46.8,40,Right Foot,87,Open Play,FALSE,92.2,49.3,notgoal,0.020917216,93,Normal,,,7b47b3f9-3ed2-4957-956a-ae113386c4b1
ce91e628-edde-4e19-83a8-aaba050ae0b0,2,07:01.2,52,1,110,0.428801,3857254,2,From Corner,Tunisia,3767,Ellyes Joris Skhiri,9,Right Defensive Midfield,111.3,39.7,40,Right Foot,87,Open Play,FALSE,99.5,39.6,notgoal,0.041405495,95,Volley,TRUE,,
a95cbbdd-1d03-4e7d-90e5-2ea121aa5fd0,2,07:02.9,52,2,110,0.05422,3857254,2,From Corner,Tunisia,5655,Dylan Daniel Mahmoud Bronn,3,Right Center Back,106.3,37,40,Right Foot,87,Open Play,FALSE,103.9,36.4,notgoal,0.059058707,91,Half Volley,,,
b03ea62a-273a-4499-b1ab-059f37163e4e,2,11:33.0,56,32,114,1.075971,3857254,4,From Throw In,Denmark,6302,Kasper Dolberg,23,Center Forward,117.7,52.6,37,Head,87,Open Play,FALSE,117,35,notgoal,0.25651878,93,Normal,,,10c305cd-388f-4616-88b5-ff2ddd7115e2
f59914a9-cb51-4627-a09b-f9e423077aea,2,23:26.9,68,26,136,0.451749,3857254,8,From Keeper,Denmark,3043,Christian Dannemann Eriksen,19,Center Attacking Midfield,116,41.2,38,Left Foot,87,Open Play,FALSE,99.2,36.8,notgoal,0.08509644,93,Normal,,1.6,9d7411a6-b5a6-4145-b6d7-13ea6e730959
4938830d-5631-47d0-89e9-3985a24619a3,2,24:15.4,69,15,137,0.721076,3857254,2,From Corner,Denmark,3959,Andreas Christensen,5,Left Center Back,119.2,43.8,37,Head,87,Open Play,FALSE,117.4,37,notgoal,0.27134958,93,Normal,,,f79126f0-964e-45b9-9b67-f700253ad537
f49396ca-5d50-4662-9f55-6d2a87bfacfd,2,24:16.3,69,16,137,0.058813,3857254,2,From Corner,Denmark,5732,Andreas Evald Cornelius,23,Center Forward,120,44.1,37,Head,87,Open Play,FALSE,118.2,43.9,notgoal,0.5683119,93,Normal,,1.1,
a0ccad21-8e44-4a4f-ad5e-0eae6a6fcbc2,2,30:27.5,75,27,151,0.995427,3857254,1,Regular Play,Denmark,18722,Mathias Jensen,11,Left Defensive Midfield,120,33.7,40,Right Foot,87,Open Play,FALSE,102.5,24.2,notgoal,0.02872357,93,Normal,,0.5,d2b537f0-374f-4ae1-8ed3-62c56bbe4649
54778e9f-91a2-49da-912b-d6a68d9d8185,2,46:09.5,91,9,182,1.23914,3857254,4,From Throw In,Denmark,5732,Andreas Evald Cornelius,23,Center Forward,119.2,39.4,37,Head,87,Open Play,FALSE,114.4,36.8,notgoal,0.14539434,93,Normal,,2.1,42bc1cc3-3faf-4eb8-b827-8d6c52335424
0cb9d4b2-e1ec-403f-99bf-ba2411c0e7e6,2,46:41.5,91,41,185,0.164703,3857254,1,Regular Play,Denmark,16554,Joakim Mæhle,6,Left Back,96.4,30.9,40,Right Foot,87,Open Play,FALSE,95,30.2,notgoal,0.028684001,93,Normal,,,d1401a67-6745-4f7c-80f6-7d78c748722b
0d90f23c-4ee0-49bb-80e3-4be47400729c,2,51:18.4,96,18,191,1.72341,3857254,2,From Corner,Denmark,5732,Andreas Evald Cornelius,23,Center Forward,118.8,43.8,37,Head,87,Open Play,FALSE,108.8,46.4,notgoal,0.022084296,93,Normal,,2.4,ad72238a-6353-4016-8964-2a959d0c06a6
66be6386-31e8-4ca0-b638-c70e0c001c4c,1,06:03.2,6,3,7,0.908278,3857255,1,Regular Play,Spain,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,120,33.7,38,Left Foot,87,Open Play,FALSE,97,46.1,notgoal,0.03268242,93,Normal,,6.7,
f3061727-1c55-4a97-a04c-f1f263e9c566,1,07:12.7,7,12,11,0.430018,3857255,1,Regular Play,Japan,23527,Junya Ito,7,Right Wing Back,120,44.4,40,Right Foot,87,Open Play,FALSE,114,53.5,notgoal,0.04214545,93,Normal,,0.2,9053e338-443f-4d38-9bbb-8cbc46fd8cc7
9acdcce3-e5e0-470b-966b-ee83f87e1c0a,1,08:53.0,8,52,13,0.595505,3857255,2,From Corner,Spain,3477,Álvaro Borja Morata Martín,23,Center Forward,119.1,39.4,37,Head,87,Open Play,FALSE,109.9,35.6,notgoal,0.06376064,93,Normal,,0.5,f1901689-e463-4242-a213-b16c73a49cc7
1d468109-8a6c-4787-9323-d588e99caa9b,1,11:00.5,11,0,15,0.396547,3857255,1,Regular Play,Spain,3477,Álvaro Borja Morata Martín,23,Center Forward,120,40.3,37,Head,87,Open Play,FALSE,115.3,38.3,goal,0.33106714,93,Normal,,0.5,f2b4b37b-d2ae-41b4-85c7-5e20fe493d3d
66b24fbd-e96e-4abf-b320-9d81ab59be48,1,22:34.5,22,34,30,0.485407,3857255,1,Regular Play,Spain,3477,Álvaro Borja Morata Martín,23,Center Forward,116.4,43.1,40,Right Foot,87,Open Play,FALSE,104.7,51.6,notgoal,0.10093839,93,Normal,TRUE,0.2,
068f62a6-61b5-4a86-9773-5d61f091bf4f,1,35:50.0,35,50,51,0.073478,3857255,1,Regular Play,Japan,9411,Daichi Kamada,21,Left Wing,108.9,52.7,40,Right Foot,87,Open Play,FALSE,107,54.5,notgoal,0.03356069,93,Normal,,,
264d1312-9cf3-48c5-9b6b-8ee59edde5ca,1,41:54.2,41,54,56,0.089413,3857255,7,From Goal Kick,Spain,16532,Daniel Olmo Carvajal,21,Left Wing,103.7,35.5,40,Right Foot,87,Open Play,FALSE,102.8,35.2,notgoal,0.10385344,93,Normal,,,cbf7a562-cd49-4d93-a28b-e5689cf6515d
7a8d09b4-e1da-4112-a8fc-6784cf2029a4,2,02:48.3,47,48,68,0.80211,3857255,1,Regular Play,Japan,8361,Ritsu Doan,17,Right Wing,120,42.2,38,Left Foot,87,Open Play,FALSE,100.5,55.8,goal,0.027777622,93,Normal,,1.9,f72a9178-aca5-41f9-8dc9-1a518332e5ec
f7164861-b772-4dfb-96d7-37e3ec5bfefd,2,05:14.2,50,14,71,0.352541,3857255,3,From Free Kick,Japan,37208,Ao Tanaka,9,Right Defensive Midfield,120,40.6,70,Other,87,Open Play,FALSE,118.7,40.2,goal,0.87261814,93,Normal,,1.8,82cb8853-47f7-4bf7-ac52-8952926e6c3f
587fcbe5-d63d-4d63-8564-1da02e819db6,2,24:50.6,69,50,99,1.420805,3857255,6,From Counter,Japan,8949,Takuma Asano,23,Center Forward,120,51.9,40,Right Foot,87,Open Play,FALSE,100.5,36.3,notgoal,0.13121767,93,Normal,TRUE,0.4,028f2558-e748-4f86-ac4e-4b77f54abb47
f3e9618e-c8ee-4639-a278-41ec7b12bf51,2,28:12.7,73,12,104,0.090296,3857255,4,From Throw In,Spain,5719,Marco Asensio Willemsen,23,Center Forward,106.1,24.6,38,Left Foot,87,Open Play,FALSE,104.8,23.5,notgoal,0.016301522,93,Normal,,,3ed17e1b-6e24-447b-83f8-6ee852c2659f
24e95d20-3665-4201-9cb7-3127c7cb9853,2,34:18.3,79,18,111,0.488446,3857255,4,From Throw In,Spain,16532,Daniel Olmo Carvajal,13,Right Center Midfield,101.1,45.1,40,Right Foot,87,Open Play,FALSE,86.3,46.3,notgoal,0.01649772,93,Normal,,,4d8b117e-66aa-4c8b-a994-410f927f0866
822afb8c-8b27-412e-8ae1-8934a2569e43,2,37:21.5,82,21,114,0.942967,3857255,3,From Free Kick,Japan,29595,Ko Itakura,3,Right Center Back,118.7,38.5,37,Head,87,Open Play,FALSE,104,39,notgoal,0.0504811,93,Normal,,0.4,1e5eab99-1f44-48df-8a83-660cfb4d17ac
ef2acb37-fc25-440c-9a5d-88a9cffa5d48,2,39:30.8,84,30,123,0.123848,3857255,1,Regular Play,Spain,5719,Marco Asensio Willemsen,17,Right Wing,98.2,51.5,38,Left Foot,87,Open Play,FALSE,96.8,52.1,notgoal,0.02842248,93,Normal,,,6f68254e-f338-4965-b107-51df05a1adf4
64d60b42-b508-4cc2-8664-864459e9925d,2,43:28.5,88,28,125,0.130799,3857255,4,From Throw In,Spain,5211,Jordi Alba Ramos,6,Left Back,100.8,29.1,40,Right Foot,87,Open Play,FALSE,97.9,27,notgoal,0.0241939,93,Normal,,,
6bb16aec-218a-4004-8795-b3e1764a4495,2,43:49.4,88,49,125,0.939246,3857255,4,From Throw In,Spain,5719,Marco Asensio Willemsen,17,Right Wing,118.3,39.3,38,Left Foot,87,Open Play,FALSE,94.8,61.9,notgoal,0.007735879,93,Normal,,0.5,741365f3-2c80-49a0-b5ae-eaa52bd760bc
c31fbf8f-5c5a-44b5-be6f-435170f54224,2,44:08.4,89,8,125,0.369483,3857255,4,From Throw In,Spain,16532,Daniel Olmo Carvajal,13,Right Center Midfield,117.7,43.7,40,Right Foot,87,Open Play,FALSE,111,52,notgoal,0.12373556,93,Normal,TRUE,0.4,e30937b5-df3b-4e14-b4ff-41eabf36a87b
e6be6386-ff16-484c-970f-97d87aa2059e,2,50:29.0,95,29,134,1.611536,3857255,4,From Throw In,Spain,16532,Daniel Olmo Carvajal,13,Right Center Midfield,120,29.9,40,Right Foot,87,Open Play,FALSE,94.2,57,notgoal,0.008523117,93,Normal,,0.2,0a702091-8bb0-4f2f-a010-07a2f987060c
61d52e72-a8ff-49c4-be02-057b1ea0fb15,1,00:18.7,0,18,2,0.380264,3857256,9,From Kick Off,Switzerland,3500,Granit Xhaka,11,Left Defensive Midfield,108.2,38.5,38,Left Foot,87,Open Play,FALSE,96,38.8,notgoal,0.036565553,91,Half Volley,TRUE,,
aa77495b-0e7b-44f0-a2eb-11605085943a,1,00:22.1,0,22,2,0.175803,3857256,9,From Kick Off,Switzerland,5545,Breel-Donald Embolo,23,Center Forward,114.8,40.6,38,Left Foot,87,Open Play,FALSE,113.1,40.7,notgoal,0.35328916,91,Half Volley,TRUE,1.6,72ccec71-b08d-4931-bc08-cffee978637f
51026369-a4ad-4a71-b14a-6e7f8b764772,1,00:23.8,0,23,2,0.495575,3857256,9,From Kick Off,Switzerland,3500,Granit Xhaka,11,Left Defensive Midfield,115.5,39.1,40,Right Foot,87,Open Play,FALSE,103.8,41.9,notgoal,0.06952749,91,Half Volley,TRUE,1,
6ac240f5-8b84-4c06-8153-b56109c8c5e6,1,04:35.3,4,35,11,0.848375,3857256,2,From Corner,Serbia,5603,Nikola Milenković,3,Right Center Back,120,35.3,37,Head,87,Open Play,FALSE,112.2,36.8,notgoal,0.08160872,93,Normal,,3.5,6211767c-543c-48ec-ab72-10eb7928e569
00e599c0-5234-4b6a-9b91-d6f789a311b0,1,10:05.6,10,5,24,0.934407,3857256,1,Regular Play,Serbia,6318,Andrija Živković,7,Right Wing Back,120,36.1,38,Left Foot,87,Open Play,FALSE,97.8,51.5,notgoal,0.030001678,93,Normal,,0.6,792b7a48-0f44-4c21-8372-3511c68845e7
457d529f-b36e-45f8-b168-ee76254acf0a,1,10:07.2,10,7,24,0.34191,3857256,1,Regular Play,Serbia,18015,Dušan Vlahović,22,Right Center Forward,118.1,39.1,70,Other,87,Open Play,FALSE,115.4,38.6,notgoal,0.5168786,93,Normal,,1,
b6e10a35-3d7a-40ac-b68e-7118fffbe9ab,1,13:35.9,13,35,36,0.258584,3857256,3,From Free Kick,Switzerland,6983,Remo Freuler,9,Right Defensive Midfield,113.3,34.4,38,Left Foot,87,Open Play,FALSE,107.8,35.9,notgoal,0.09611784,91,Half Volley,TRUE,,00aa3124-ef55-494c-936d-dc337064410b
c7c1917b-2c74-40a4-94a0-dc7a9137a766,1,19:11.9,19,11,44,0.180553,3857256,3,From Free Kick,Switzerland,3533,Xherdan Shaqiri,17,Right Wing,120,43.1,38,Left Foot,87,Open Play,FALSE,107.5,50.6,goal,0.06969889,93,Normal,TRUE,0.2,efecda09-b02e-4f1a-aed9-49a0124f43d8
97f840a8-4545-46a7-a9b3-8e91be859de5,1,21:11.6,21,11,47,0.874012,3857256,1,Regular Play,Switzerland,3500,Granit Xhaka,11,Left Defensive Midfield,116.9,38.7,38,Left Foot,87,Open Play,FALSE,97.3,33.7,notgoal,0.04476528,93,Normal,TRUE,0.2,8c7a3584-3c55-4cee-85c0-a74db60645a8
aaae9647-f552-4341-8d43-de39a7facbee,1,22:15.3,22,15,52,2.461241,3857256,3,From Free Kick,Serbia,18015,Dušan Vlahović,22,Right Center Forward,118.4,38.7,37,Head,87,Open Play,FALSE,109.6,35.4,notgoal,0.08628477,93,Normal,,1.4,beb0878d-92a3-4b67-b95b-717bc32c3b3b
e90ac0da-ac09-4a22-a26e-01ff53f52434,1,25:56.3,25,56,68,1.029448,3857256,1,Regular Play,Serbia,4269,Aleksandar Mitrović,24,Left Center Forward,120,43.3,37,Head,87,Open Play,FALSE,108.3,38.6,goal,0.06371751,93,Normal,,0.9,7640f32c-6cc4-4254-b361-3c6fd2b61090
6cee2bd6-3370-4a3f-9a1e-a580d18e8809,1,29:53.2,29,53,73,0.734525,3857256,3,From Free Kick,Switzerland,3533,Xherdan Shaqiri,17,Right Wing,120,44.5,38,Left Foot,87,Open Play,FALSE,107.7,49.2,notgoal,0.3934682,93,Normal,,0.6,dc75f899-b817-404c-bae0-82b3b1926d29
315de8c7-f26d-4e85-ac65-1f5533f108e0,1,34:28.2,34,28,82,1.118632,3857256,6,From Counter,Serbia,18015,Dušan Vlahović,22,Right Center Forward,120,43.7,38,Left Foot,87,Open Play,FALSE,106.2,31.8,goal,0.15928414,93,Normal,TRUE,0,
ce449cb2-5974-46ce-8e69-fa53df9ee074,1,37:26.4,37,26,87,0.191273,3857256,4,From Throw In,Switzerland,30401,Ruben Vargas,21,Left Wing,105.9,45.2,40,Right Foot,87,Open Play,FALSE,101,47.3,notgoal,0.0683221,93,Normal,TRUE,,
663eefd5-97eb-4c07-9ac7-241b3bfe1356,1,43:41.5,43,41,99,0.335147,3857256,1,Regular Play,Switzerland,5545,Breel-Donald Embolo,23,Center Forward,120,37.8,40,Right Foot,87,Open Play,FALSE,114.4,36.9,goal,0.72697556,93,Normal,TRUE,0.6,d6620619-2742-4493-9bbe-9764f48fea79
5a665436-df39-42a9-bc2e-6fa33394ac5f,1,47:38.1,47,38,106,0.345056,3857256,4,From Throw In,Serbia,4269,Aleksandar Mitrović,24,Left Center Forward,105.3,37.4,40,Right Foot,87,Open Play,FALSE,101.7,33.7,notgoal,0.056521177,95,Volley,TRUE,,ccd9398b-5fed-4b2e-ba8d-f10d128f3bb1
d46db09d-7f77-447c-80fb-6cc0928f060a,2,02:38.9,47,38,113,0.534031,3857256,3,From Free Kick,Switzerland,6983,Remo Freuler,9,Right Defensive Midfield,120,42.7,38,Left Foot,87,Open Play,FALSE,107.2,41.2,goal,0.15381548,91,Half Volley,TRUE,0.6,b82b9f6d-7906-4a82-8c94-32cd5beb5b50
1b19f202-7a71-4df3-b20c-bca100a02f59,2,11:32.2,56,32,127,0.286691,3857256,3,From Free Kick,Switzerland,5537,Fabian Lukas Schär,3,Right Center Back,114.1,35.7,40,Right Foot,87,Open Play,FALSE,110.7,30.5,notgoal,0.07925899,95,Volley,TRUE,,31d54cdb-cdff-48b7-a2f0-6deb752b24f8
16eedabd-c8b8-4c23-88f2-b17b3636f382,2,11:33.3,56,33,127,0.557633,3857256,3,From Free Kick,Switzerland,5545,Breel-Donald Embolo,23,Center Forward,120,38.8,40,Right Foot,87,Open Play,FALSE,116.1,39.3,notgoal,0.6647709,91,Half Volley,TRUE,3.8,
5a1d44e8-2b65-422b-a804-0f5413ad2390,2,15:06.0,60,6,136,0.945234,3857256,1,Regular Play,Serbia,3831,Dušan Tadić,19,Center Attacking Midfield,120,37.1,38,Left Foot,87,Open Play,FALSE,107.4,31.7,notgoal,0.061684445,91,Half Volley,,4.1,96fe0168-ce66-4a54-8756-b92bad43f447
248db6b9-ea93-438e-84f0-20158bfbba14,2,25:49.4,70,49,153,0.14238,3857256,1,Regular Play,Serbia,4269,Aleksandar Mitrović,24,Left Center Forward,107.5,27.4,40,Right Foot,87,Open Play,FALSE,106.2,25.8,notgoal,0.03203667,93,Normal,,,99dab295-834e-44c2-8d06-c77e76c7debb
06926bc9-8a40-48a4-9f61-e27d7dcf804d,2,27:00.2,72,0,155,0.067566,3857256,1,Regular Play,Serbia,6319,Luka Jović,22,Right Center Forward,103.1,43.1,37,Head,87,Open Play,FALSE,102.2,43.2,notgoal,0.02594082,93,Normal,,,85619c95-91ee-45fc-bcbc-3d59fc3da03a
3c23cdb3-0a42-49ae-9030-888e2f892171,2,36:58.9,81,58,168,0.808534,3857256,3,From Free Kick,Switzerland,5549,Manuel Obafemi Akanji,5,Left Center Back,120,44.9,40,Right Foot,87,Open Play,FALSE,99.4,52.7,notgoal,0.030122569,93,Normal,TRUE,2.3,7d38e7a3-f673-4f3f-afb0-c579b105c652
a8953e7b-69b5-4d68-922a-a3cf2ce6ca0f,2,43:48.2,88,48,185,0.070657,3857256,3,From Free Kick,Switzerland,16022,Christian Fassnacht,21,Left Wing,107,30.1,40,Right Foot,87,Open Play,FALSE,105.3,28.9,notgoal,0.31681746,93,Normal,,0,6419cb53-0831-4b2d-bc4b-d4abea02b5b3
e7ede913-f7f7-48b7-92d3-b88295a117d7,2,46:50.9,91,50,191,1.21439,3857256,4,From Throw In,Serbia,6319,Luka Jović,22,Right Center Forward,120,37.1,37,Head,87,Open Play,FALSE,105,39.8,notgoal,0.03223471,93,Normal,,4.1,afe0fe3d-4c8e-44c4-9f1b-04c223b685ea
e674f461-f75f-4df1-8950-f5922f84e9ce,2,54:51.4,99,51,203,0.791543,3857256,3,From Free Kick,Serbia,5833,Nemanja Radonjić,7,Right Wing Back,120,45.2,38,Left Foot,87,Open Play,FALSE,105.7,51.3,notgoal,0.042810295,91,Half Volley,TRUE,0.6,
f0cb1d2a-2a77-42a6-be8c-4fa4187bed6a,1,02:29.0,2,29,8,0.410769,3857257,4,From Throw In,Australia,33477,Riley McGree,22,Right Center Forward,102.9,44.5,38,Left Foot,87,Open Play,FALSE,94.6,46.6,notgoal,0.038979717,93,Normal,,,a780988c-f7bf-4e49-8b46-ee6543b9e309
701998cd-e517-4ebd-a496-419fe51d4a12,1,10:00.3,10,0,22,0.094992,3857257,7,From Goal Kick,Denmark,27569,Jesper Lindstrøm,21,Left Wing,111.1,43.6,40,Right Foot,87,Open Play,FALSE,110.1,43.9,notgoal,0.09599891,93,Normal,TRUE,,8a18e88f-3358-4b3f-a7dc-bd2dcec6ae66
4c71ffe3-b6ac-4b8b-a9c2-4e0a88be94fe,1,10:52.7,10,52,22,0.427876,3857257,7,From Goal Kick,Denmark,18722,Mathias Jensen,13,Right Center Midfield,117.7,45.4,40,Right Foot,87,Open Play,FALSE,112.7,56.3,notgoal,0.019605601,93,Normal,,2.4,ceec1ec1-cc5f-4312-a258-d8b348b0c087
3f92e039-be0b-4352-a2a5-f8d1521d4307,1,13:33.4,13,33,25,0.680154,3857257,4,From Throw In,Denmark,17042,Andreas Skov Olsen,17,Right Wing,120,45.1,40,Right Foot,87,Open Play,FALSE,104.7,50.7,notgoal,0.10059545,93,Normal,,5,2acd99b9-9cc5-4504-8125-1fd20c259b88
15f46e99-0d0c-4f58-b1fd-500ba56c490b,1,21:44.1,21,44,44,0.90947,3857257,3,From Free Kick,Australia,33477,Riley McGree,22,Right Center Forward,117.5,42.9,38,Left Foot,87,Open Play,FALSE,101.3,59,notgoal,0.010740947,91,Half Volley,,2.3,76f73b0a-5345-4ca3-b6d5-b2aa566856f0
db3c5470-e81b-4b19-abbe-d9b10e9ac5d2,1,24:07.2,24,7,51,0.665379,3857257,4,From Throw In,Denmark,17042,Andreas Skov Olsen,17,Right Wing,116.4,44.4,40,Right Foot,87,Open Play,FALSE,109.6,50.5,notgoal,0.09373255,93,Normal,TRUE,0.4,b3e0db39-c855-4fcb-a119-256c95b4edad
905337d4-0b79-404a-978e-344c51fff75e,1,28:36.7,28,36,61,0.755119,3857257,1,Regular Play,Denmark,3043,Christian Dannemann Eriksen,15,Left Center Midfield,120,33.5,40,Right Foot,87,Open Play,FALSE,102.9,25.6,notgoal,0.035615563,93,Normal,,0.2,
25216d44-cb66-4847-a781-3d30ec9ff94d,1,31:33.1,31,33,68,1.151534,3857257,4,From Throw In,Australia,33492,Mitchell Thomas Duke,24,Left Center Forward,118.4,41.7,37,Head,87,Open Play,FALSE,102.5,36.7,notgoal,0.037495814,93,Normal,,1.8,31337d8d-501a-4be7-bf5b-ce761a063df2
3207916f-9317-4288-8e80-d87b561be816,1,40:57.3,40,57,86,1.110221,3857257,4,From Throw In,Australia,33492,Mitchell Thomas Duke,24,Left Center Forward,119,37.3,40,Right Foot,87,Open Play,FALSE,98.3,20.9,notgoal,0.010397313,93,Normal,,0.5,ec0feb19-b543-4020-b577-9ca3b72c2dd3
828cfb58-d018-4408-a4c3-b7732136656a,2,01:10.2,46,10,103,0.51478,3857257,2,From Corner,Australia,5479,Aziz Eraltay Behich,6,Left Back,111.5,39.6,40,Right Foot,87,Open Play,FALSE,100.2,34.1,notgoal,0.049681988,91,Half Volley,TRUE,,
c9675713-e333-4449-aacd-ba1877a619c8,2,02:47.3,47,47,107,1.096425,3857257,1,Regular Play,Australia,5490,Jackson Irvine,19,Center Attacking Midfield,120,42.8,38,Left Foot,87,Open Play,FALSE,109.6,30.8,notgoal,0.17342122,91,Half Volley,TRUE,5.6,0ea8ee60-1dbc-4684-b300-42cdcba63daf
1792c833-a739-4ce0-82f8-2214e2fd4107,2,06:59.6,51,59,114,0.094442,3857257,4,From Throw In,Denmark,17042,Andreas Skov Olsen,17,Right Wing,108.6,51.2,38,Left Foot,87,Open Play,FALSE,107.2,52.9,notgoal,0.046983063,93,Normal,,,8e8b5fbb-c84f-41ad-b535-2c61b693f60c
ac1f3ccc-f72f-4ff2-84d3-26855bfb3408,2,14:57.0,59,56,126,1.015606,3857257,6,From Counter,Australia,5481,Mathew Leckie,17,Right Wing,120,43.5,38,Left Foot,87,Open Play,FALSE,105.7,31.5,goal,0.11353828,93,Normal,,0.2,8fc39bfa-df54-428f-851e-82a904ba3a72
eeb148fd-dca0-408f-8145-ae315d4587aa,2,23:04.6,68,4,136,0.244203,3857257,4,From Throw In,Denmark,17042,Andreas Skov Olsen,17,Right Wing,107.1,46.3,38,Left Foot,87,Open Play,FALSE,103.1,49.3,notgoal,0.070518844,93,Normal,,,d8d89231-995f-4392-be0c-c2cfaef0f4a6
4b6c9965-785d-45c7-873b-f1667e7d2214,2,23:39.6,68,39,137,0.328788,3857257,2,From Corner,Denmark,8247,Joachim Andersen,3,Right Center Back,120,47.1,37,Head,87,Open Play,FALSE,113.9,52.3,notgoal,0.020115681,93,Normal,,5.8,a8a006e0-d1bc-4903-a0a2-6e6b50a42eef
79c7312b-6178-44c9-8724-e422dcfcefe8,2,31:24.1,76,24,149,0.124383,3857257,1,Regular Play,Denmark,24547,Alexander Hartmann Bah,2,Right Back,101.1,53.5,40,Right Foot,87,Open Play,FALSE,99.4,54.5,notgoal,0.019515881,91,Half Volley,TRUE,,a43ddb7a-aa2d-4be2-807e-d61f5bc83f84
